PROCESO,AMBITO,ESTADO ELECCION,SUBNIVEL ENTIDAD,CARGO,TIPO ASOCIACION,SUJETO OBLIGADO,SIGLAS,NOMBRE COMPLETO,FECHA INICIO PROCESO,FECHA FIN PROCESO,FECHA HORA APROBACION,ESTATUS CONTABILIDAD,FECHA HORA CANCELACION,TOPE DE GASTOS,FINANCIEROS,OPERATIVOS DE LA CAMPAÑA,PRODUCCIÓN DE LOS MENSAJES PARA RADIO Y T.V.,PROPAGANDA,"PROPAGANDA EN DIARIOS, REVISTAS Y OTROS MEDIOS IMPRESOS",PROPAGANDA EN VÍA PÚBLICA,PROPAGANDA EXHIBIDA EN PÁGINAS DE INTERNET,PROPAGANDA EXHIBIDA EN SALAS DE CINE,PROPAGANDA UTILITARIA,TOTAL GASTOS
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 11-IZTACALCO,DIPUTADO LOCAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,FATIMA GABRIELA RODRIGUEZ ROMERO,04/04/2021,02/06/2021,04/04/2021 11:38:07 p.m.,ACTIVO,,1622457.56,,,,17244.72,,,,,48573.86,65818.58
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 32-COYOACAN,DIPUTADO LOCAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,JESUS FIGUEROA CUELLAR,04/04/2021,02/06/2021,04/04/2021 11:38:07 p.m.,ACTIVO,,1582070.16,,,,16815.45,,,,,47364.69,64180.14
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 22-IZTAPALAPA,DIPUTADO LOCAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,NIDIA FERNANDA AGUILAR SEDANO,04/04/2021,02/06/2021,04/04/2021 11:38:07 p.m.,ACTIVO,,1250137.02,,,,13287.4,,,,,37427.14,50714.54
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 26-COYOACAN,DIPUTADO LOCAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,JOSE OSCAR CASANOVA ISLAS,04/04/2021,02/06/2021,04/04/2021 11:38:07 p.m.,ACTIVO,,1450496.97,,,,15417,,,,,43425.59,58842.59
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 27-IZTAPALAPA,DIPUTADO LOCAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,JANISSETH GUADALUPE PEREZ TORRES,04/04/2021,02/06/2021,04/04/2021 11:38:07 p.m.,ACTIVO,,1332457.44,,,,14162.37,,,,,39891.67,54054.04
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 29-IZTAPALAPA,DIPUTADO LOCAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,JORGE ALBERTO BREÑA TAPIA,04/04/2021,02/06/2021,04/04/2021 11:38:07 p.m.,ACTIVO,,1300633.83,,,,13824.12,,,,,38938.94,52763.06
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 10-VENUSTIANO CARRANZA,DIPUTADO LOCAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,JUAN CARLOS PASTRANA MANCERA,04/04/2021,02/06/2021,04/04/2021 11:38:07 p.m.,ACTIVO,,1596590.28,,,,16969.78,,,,,47799.42,64769.2
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 14-TLALPAN,DIPUTADO LOCAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,JERSON IBZAN GARCIA SEGURA,04/04/2021,02/06/2021,04/04/2021 11:38:07 p.m.,ACTIVO,,1391310.7,,,,14787.9,,,,,41653.67,56441.57
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 18-ALVARO OBREGON,DIPUTADO LOCAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,RUTH MARICELA SILVA ANDRACA,04/04/2021,02/06/2021,04/04/2021 11:38:07 p.m.,ACTIVO,,1631065.33,,,,17336.2,,,,,48831.54,66167.74
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 21-IZTAPALAPA,DIPUTADO LOCAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,MUNDO JUSTINO MATADAMAS ESCOBAR,04/04/2021,02/06/2021,04/04/2021 11:38:07 p.m.,ACTIVO,,1305999.55,,,,13881.15,,,,,39099.56,52980.71
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 7-MILPA ALTA,DIPUTADO LOCAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,VIANEY GUZMAN CORTINEZ,04/04/2021,02/06/2021,04/04/2021 11:38:07 p.m.,ACTIVO,,1351457.36,,,,14364.32,,,,,40460.55,54824.87
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 13-MIGUEL HIDALGO,DIPUTADO LOCAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,KARLA ROJO DE LA VEGA MOTA VELASCO,04/04/2021,02/06/2021,04/04/2021 11:38:07 p.m.,ACTIVO,,1313061.69,,,,13956.22,,,,,39311,53267.22
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 28-IZTAPALAPA,DIPUTADO LOCAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,NORMA ADELINA MARTINEZ LOUSTALOT,04/04/2021,02/06/2021,04/04/2021 11:38:07 p.m.,ACTIVO,,1300194.02,,,,13819.44,,,,,38925.76,52745.2
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 33-LA MAGDALENA CONTRERAS,DIPUTADO LOCAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,CLAUDIA GUADALUPE SALGADO ARIZMENDI,04/04/2021,02/06/2021,04/04/2021 11:38:07 p.m.,ACTIVO,,1279968.9,,,,13604.48,,,,,38320.25,51924.73
PRELO-CAM-20/21,LOCAL,CHIHUAHUA,,GOBERNADOR ESTATAL,COA,NOS UNE CHIHUAHUA,PAN-PRD,MARIA EUGENIA CAMPOS GALVAN,04/04/2021,02/06/2021,05/04/2021 03:49:32 p.m.,ACTIVO,,64616266.46,,352640,,78300,,7755033.45,600000,938799.32,,9724772.77
PRELO-CAM-20/21,LOCAL,CHIHUAHUA,,GOBERNADOR ESTATAL,C,PARTIDO ENCUENTRO SOLIDARIO,PES,LUIS CARLOS ARRIETA LAVENANT,04/04/2021,02/06/2021,05/04/2021 03:52:42 p.m.,ACTIVO,,64616266.46,,,33907.82,,,,,,,33907.82
PRELO-CAM-20/21,LOCAL,CHIHUAHUA,,GOBERNADOR ESTATAL,C,FUERZA POR MÉXICO,FS X MÉXICO,ALEJANDRO DIAZ VILLALOBOS,04/04/2021,02/06/2021,05/04/2021 03:56:08 p.m.,ACTIVO,,64616266.46,,,,224784.96,,,,,1165887.23,1390672.19
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 16-LAMADRID,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,CLAUDIO SOTO RODRIGUEZ,04/04/2021,02/06/2021,05/04/2021 05:07:09 p.m.,ACTIVO,,130320,,35913.36,38.91,1357.55,,,9.61,,9742.84,47062.27
PRELO-CAM-20/21,LOCAL,CHIHUAHUA,,GOBERNADOR ESTATAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,BRENDA FRANCISCA RIOS PRIETO,04/04/2021,02/06/2021,05/04/2021 05:11:11 p.m.,ACTIVO,,64616266.46,,209995.4,10000,199705,,255143.96,541491.98,,,1216336.34
PRELO-CAM-20/21,LOCAL,BAJA CALIFORNIA SUR,Distrito 8-CABO SAN LUCAS,DIPUTADO LOCAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,GUADALUPE PEREZ MORALES,04/04/2021,02/06/2021,05/04/2021 06:31:26 p.m.,ACTIVO,,1204448,,,,709.18,,,,,1655.89,2365.07
PRELO-CAM-20/21,LOCAL,BAJA CALIFORNIA SUR,Distrito 8-CABO SAN LUCAS,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,YADIRA LOPEZ MARTINEZ,04/04/2021,02/06/2021,05/04/2021 06:38:33 p.m.,ACTIVO,,1204448,,,34.16,81.98,,,,,,116.14
PRELO-CAM-20/21,LOCAL,BAJA CALIFORNIA SUR,Distrito 4-LA PAZ,DIPUTADO LOCAL MR,COA,JUNTOS HAREMOS HISTORIA EN BAJA CALIFORNIA SUR,PT-MORENA,JOSE MARIA AVILES CASTRO,04/04/2021,02/06/2021,05/04/2021 06:54:00 p.m.,ACTIVO,,1274854.4,,13536,,,,,,,,13536
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 6-GUSTAVO A. MADERO,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,FRANCISCO JAVIER TAFOYA GARCIA,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1816094.66,,26583.34,,3090.6,,,60.59,,7427.6,37162.13
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 13-MIGUEL HIDALGO,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,RODRIGO SAVAL PASQUEL,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1313061.69,,22758.91,,34391.22,,,102877.8,,14664.9,174692.83
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 19-XOCHIMILCO,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,GUILLERMO SANCHEZ TORRES,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1398353.99,,2370.79,,131.57,,,46.65,,,2549.01
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 22-IZTAPALAPA,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,BRENDA TRINIDAD RAMIREZ SANCHEZ,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1250137.02,,5845.07,,117.61,,,41.7,,,6004.38
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 17-BENITO JUAREZ,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ANA PAOLA LARA PAZ,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1509903.14,,19397.24,,2003.29,,,1169.74,,20491.4,43061.67
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 21-IZTAPALAPA,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,LILIA ANTONIA LAGUNA ARMIJO,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1305999.55,,,,1036.01,,,43.57,,,1079.58
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 30-COYOACAN,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JUAN RAFAEL SOTO CRUZ,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1393962.15,,22443.98,,1105.77,,,46.5,,,23596.25
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 31-IZTAPALAPA,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIA DE LA CRUZ HELGUERA VARGAS,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1319815.96,,,,124.16,,,44.03,,,168.19
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 8-TLAHUAC,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,BENITEZ GONZALEZ ELSA INES,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1265643.57,,,,119.07,,,42.22,,,161.29
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 20-CUAJIMALPA DE MORELOS,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,EDMUNDO JOSEMARIA CRUZ COTERO,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1667576.09,,78425.34,,18202.72,,,55.63,,16022.88,112706.57
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 15-IZTACALCO,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JUDITH ALICIA GOMEZ GARCIA,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1594548.29,,25684.02,,1264.87,,,53.19,,,27002.08
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 25-XOCHIMILCO,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,OMAR DE JESUS PEREZ CASTELLANOS,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1392359.97,,14953.39,,20883.55,,,46.45,,7257.5,43140.89
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 28-IZTAPALAPA,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,NAYARET YAZMIN CALDERON MARTINEZ,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1300194.02,,14804.96,,2578.3,,,43.37,,,17426.63
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 32-COYOACAN,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,SOFIA MARGARITA PROVENCIO O DONOGHUE,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1582070.16,,8734.53,,1254.96,,,21052.78,,,31042.27
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 7-MILPA ALTA,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,CRISTIAN ALEJANDRO PALMA VALDES,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1351457.36,,16797.8,,17237.16,,,45.08,,31999.3,66079.34
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 10-VENUSTIANO CARRANZA,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,DANIEL CRUZ RUIZ,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1596590.28,,9100.35,,6218.79,,359.81,53.26,,,15732.21
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 33-LA MAGDALENA CONTRERAS,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,PATRICIA BARRAGAN PACHECO,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1279968.9,,15497.27,,120.43,,,42.7,,,15660.4
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 1-GUSTAVO A. MADERO,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ELIZABETH VAZQUEZ GARCIA,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1462233.69,,11292.46,,1159.92,,,48.78,,499,13000.16
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 2-GUSTAVO A. MADERO,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ELDA ROSA DUARTE USCANGA,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1604092.23,,34890.09,,2664.43,,,53.51,,,37608.03
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 4-GUSTAVO A. MADERO,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ROBERTO REBOLLO RIVERO,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1743167.38,,16698.63,,24481.09,,,58.15,,402.01,41639.88
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 5-AZCAPOTZALCO,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIANA ZUÑIGA MARTINEZ,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1645378.1,,58392.55,,9449.72,,,54.89,,644,68541.16
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 9-CUAUHTEMOC,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIA TERESA ROMERO MEJIA,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1491349.31,,15141.54,,1215.59,,,49.75,,,16406.88
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 11-IZTACALCO,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ALEJANDRO RAFAEL PIÑA MEDINA,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1622457.56,,6064.65,,13309.57,,365.64,49604.13,,,69343.99
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 14-TLALPAN,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,RAUL HERNANDEZ VEGA,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1391310.7,,2358.85,,130.88,,,46.41,,,2536.14
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 24-IZTAPALAPA,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,EMMANUEL ROJAS GUTIERREZ,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1610230.76,,24072.28,,3342.11,,,53.72,,,27468.11
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 27-IZTAPALAPA,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ROBERTO CARLOS COPADO GODINEZ,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1332457.44,,4842.52,,32839.67,,,44.45,,31679.6,69406.24
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 2-ACUÑA,PRESIDENTE MUNICIPAL,COA,PRI-PRD,PRI-PRD,GEORGINA CANO TORRALVA,04/04/2021,02/06/2021,05/04/2021 10:58:48 a.m.,ACTIVO,,1009691.71,,82603.28,33670.01,138151.74,,86246,61160.45,,281421.82,683253.3
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 7-CUATROCIENEGAS,PRESIDENTE MUNICIPAL,COA,PRI-PRD,PRI-PRD,MANUEL HUMBERTO VILLARREAL CORTEZ,04/04/2021,02/06/2021,05/04/2021 11:13:18 a.m.,ACTIVO,,130320,,20789.44,3877.05,7493.31,,17831.52,7999.9,,29804.66,87795.88
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 12-GUERRERO,PRESIDENTE MUNICIPAL,COA,PRI-PRD,PRI-PRD,MARIO CEDILLO INFANTE,04/04/2021,02/06/2021,05/04/2021 12:26:02 p.m.,ACTIVO,,130320,,21100.09,977.05,23885.67,,,3547.9,,29379.22,78889.93
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 13-HIDALGO,PRESIDENTE MUNICIPAL,COA,PRI-PRD,PRI-PRD,ALEIDA ELIZABETH GUZMAN VARGAS,04/04/2021,02/06/2021,05/04/2021 12:35:07 p.m.,ACTIVO,,130320,,15100.09,977.05,9083.07,,,3661.9,,25773.15,54595.26
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 18-MONCLOVA,PRESIDENTE MUNICIPAL,COA,PRI-PRD,PRI-PRD,MARIA GUADALUPE MURGUIA CARRANZA,04/04/2021,02/06/2021,05/04/2021 01:31:50 p.m.,ACTIVO,,1495542.29,,59624.57,37312.6,86843.01,,97680.18,117171.65,,376010.97,774642.98
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 28-SABINAS,PRESIDENTE MUNICIPAL,COA,PRI-PRD,PRI-PRD,DIANA GUADALUPE HARO MARTINEZ,04/04/2021,02/06/2021,05/04/2021 02:56:38 p.m.,ACTIVO,,429969.93,,30929.58,29323.63,88915.57,,,25536.96,,106646.56,281352.3
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 31-SAN BUENAVENTURA,PRESIDENTE MUNICIPAL,COA,PRI-PRD,PRI-PRD,HUGO IVAN LOZANO SANCHEZ,04/04/2021,02/06/2021,05/04/2021 03:09:17 p.m.,ACTIVO,,157691.47,,21831.14,1182.26,22554.24,,,3204.05,,44814.36,93586.05
PRELO-CAM-20/21,LOCAL,BAJA CALIFORNIA SUR,Distrito 4-LA PAZ,DIPUTADO LOCAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,MONICA FERNANDA CORRAL PALAFOX,04/04/2021,02/06/2021,05/04/2021 06:59:23 p.m.,ACTIVO,,1274854.4,,,47.07,,,,387.37,,,434.44
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 32-SAN JUAN DE SABINAS,PRESIDENTE MUNICIPAL,C,MORENA,MORENA,MARIO ALBERTO LOPEZ GAMEZ,04/04/2021,02/06/2021,05/04/2021 07:28:09 p.m.,ACTIVO,,289241.15,,,,,,,,,3358.23,3358.23
PRELO-CAM-20/21,LOCAL,BAJA CALIFORNIA SUR,Distrito 8-CABO SAN LUCAS,DIPUTADO LOCAL MR,CC,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,ESMERALDA LOPEZ HERNANDEZ,04/04/2021,02/06/2021,05/04/2021 07:35:39 p.m.,ACTIVO,,1204448,,35000,,16251.6,,,,,1044,52295.6
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 37-VILLA UNION,PRESIDENTE MUNICIPAL,C,MORENA,MORENA,MARCO ANTONIO ELIZONDO VILLARREAL,04/04/2021,02/06/2021,05/04/2021 07:43:47 p.m.,ACTIVO,,130320,,,,,,,,,1513.08,1513.08
PRELO-CAM-20/21,LOCAL,BAJA CALIFORNIA SUR,Distrito 8-CABO SAN LUCAS,DIPUTADO LOCAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,GENOVEVA PINEDA ESTEBAN,04/04/2021,02/06/2021,05/04/2021 07:54:48 p.m.,ACTIVO,,1204448,,,,,,,33755.31,,121535.24,155290.55
PRELO-CAM-20/21,LOCAL,BAJA CALIFORNIA SUR,Distrito 5-LA PAZ,DIPUTADO LOCAL MR,CC,PARTIDO DE RENOVACIÓN SUDCALIFORNIANA,PARTIDO DE RENOVACION SUDCALIFORNIANA,ARMANDO MARTINEZ VEGA,04/04/2021,02/06/2021,05/04/2021 02:30:15 p.m.,ACTIVO,,1082088,,16264,,2736.12,,,,,,19000.12
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 25-PIEDRAS NEGRAS,PRESIDENTE MUNICIPAL,COA,PRI-PRD,PRI-PRD,NORMA LUCILLE TREVIÑO GALINDO,04/04/2021,02/06/2021,05/04/2021 02:32:25 p.m.,ACTIVO,,1134177.21,,52074.11,34603.32,137185.47,,127180.27,44344.78,,267743.95,663131.9
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 26-PROGRESO,PRESIDENTE MUNICIPAL,COA,PRI-PRD,PRI-PRD,FEDERICO QUINTANILLA RIOJAS,04/04/2021,02/06/2021,05/04/2021 02:36:26 p.m.,ACTIVO,,130320,,31650.09,977.05,17557.8,,,2647.9,,24798.02,77630.86
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 27-RAMOS ARIZPE,PRESIDENTE MUNICIPAL,COA,PRI-PRD,PRI-PRD,JOSE MARIA MORALES PADILLA,04/04/2021,02/06/2021,05/04/2021 02:41:21 p.m.,ACTIVO,,612381.67,,43829.38,4591.23,97767.58,,62640,24442.68,,142828.54,376099.41
PRELO-CAM-20/21,LOCAL,BAJA CALIFORNIA SUR,Distrito 5-LA PAZ,DIPUTADO LOCAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,PAOLA MANUELA MUÑOZ CAMACHO,04/04/2021,02/06/2021,05/04/2021 02:52:45 p.m.,ACTIVO,,1082088,,,,637.14,,,,,1487.67,2124.81
PRELO-CAM-20/21,LOCAL,BAJA CALIFORNIA SUR,Distrito 5-LA PAZ,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIA ANTONIA ABAROA CAMACHO,04/04/2021,02/06/2021,05/04/2021 02:57:14 p.m.,ACTIVO,,1082088,,,30.68,4073.65,,,,,2735.81,6840.14
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 30-SALTILLO,PRESIDENTE MUNICIPAL,COA,PRI-PRD,PRI-PRD,JOSE MARIA FRAUSTRO SILLER,04/04/2021,02/06/2021,05/04/2021 03:06:43 p.m.,ACTIVO,,5179609.5,,99843.51,64933.38,650527.41,,1093308.17,198369.94,,1304031.97,3411014.38
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 34-SIERRA MOJADA,PRESIDENTE MUNICIPAL,COA,PRI-PRD,PRI-PRD,ELIAS PORTILLO VASQUEZ,04/04/2021,02/06/2021,05/04/2021 03:16:26 p.m.,ACTIVO,,130320,,14100.09,977.05,6546.28,,,5017.9,,35612.84,62254.16
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 35-TORREON,PRESIDENTE MUNICIPAL,COA,PRI-PRD,PRI-PRD,ROMAN ALBERTO CEPEDA GONZALEZ,04/04/2021,02/06/2021,05/04/2021 03:20:57 p.m.,ACTIVO,,4410957.86,,107559.94,59170.52,674743.93,,1008922.06,136543.7,,1171834.39,3158774.54
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 36-VIESCA,PRESIDENTE MUNICIPAL,COA,PRI-PRD,PRI-PRD,HILARIO SILVET ESCOBEDO DE LA PAZ,04/04/2021,02/06/2021,05/04/2021 03:25:27 p.m.,ACTIVO,,130320,,15100.1,977.05,25723.49,,,4819.9,,31923.62,78544.16
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 37-VILLA UNION,PRESIDENTE MUNICIPAL,COA,PRI-PRD,PRI-PRD,MARIO HUMBERTO GONZALEZ VELA,04/04/2021,02/06/2021,05/04/2021 03:27:15 p.m.,ACTIVO,,130320,,16116.82,3877.05,22523.28,,,4567.9,,33229.85,80314.9
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 38-ZARAGOZA,PRESIDENTE MUNICIPAL,COA,PRI-PRD,PRI-PRD,LAURA MARIA GALINDO DOVALINA,04/04/2021,02/06/2021,05/04/2021 03:28:58 p.m.,ACTIVO,,130320,,19600.09,3877.05,32619.61,,,2647.9,,32534.99,91279.64
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 2-ACUÑA,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,SERGIO GARZA CASTILLO,04/04/2021,02/06/2021,05/04/2021 03:38:00 p.m.,ACTIVO,,1009691.71,,65562.22,301.52,44765.56,,,74.55,,31006.8,141710.65
