PROCESO,AMBITO,ESTADO ELECCION,SUBNIVEL ENTIDAD,CARGO,TIPO ASOCIACION,SUJETO OBLIGADO,SIGLAS,NOMBRE COMPLETO,FECHA INICIO PROCESO,FECHA FIN PROCESO,FECHA HORA APROBACION,ESTATUS CONTABILIDAD,FECHA HORA CANCELACION,TOPE DE GASTOS,DIFERENCIA POR PRORRATEO,FINANCIEROS,OPERATIVOS DE LA CAMPAÑA,PRODUCCIÓN DE LOS MENSAJES PARA RADIO Y T.V.,PROPAGANDA,"PROPAGANDA EN DIARIOS, REVISTAS Y OTROS MEDIOS IMPRESOS",PROPAGANDA EN VÍA PÚBLICA,PROPAGANDA EXHIBIDA EN PÁGINAS DE INTERNET,PROPAGANDA EXHIBIDA EN SALAS DE CINE,PROPAGANDA UTILITARIA,TOTAL GASTOS
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 2-SAN MIGUEL DE ALLENDE,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,FERNANDO GARCIA CHAVEZ,04/04/2021,02/06/2021,05/04/2021 11:38:42 p.m.,ACTIVO,,1648189,,385.12,115855,,105844.91,,,,,214826.51,436911.54
PREFO-CAM-20/21,FEDERAL,YUCATAN,Distrito 3-MERIDA,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,GUADALUPE GONZALEZ CAAMAL,04/04/2021,02/06/2021,05/04/2021 11:39:10 p.m.,ACTIVO,,1648189,,,71140.67,2245.2,52479.22,,165270.26,104430.6,,300569.18,696135.13
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 25-CHIMALHUACAN,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,YOLOTZIN MONSERRAT MANCERA MARTINEZ,04/04/2021,02/06/2021,05/04/2021 11:39:10 p.m.,ACTIVO,,1648189,,,40122.33,2245.2,25309.37,,,61549.48,,303240.18,432466.56
PREFO-CAM-20/21,FEDERAL,CAMPECHE,Distrito 2-CIUDAD DEL CARMEN,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,RUBISEL DEL ANGEL ESCOBEDO CASTILLO,04/04/2021,02/06/2021,05/04/2021 11:39:10 p.m.,ACTIVO,,1648189,,,86881.22,2245.2,25309.37,,,116034,,300569.18,531038.97
PREFO-CAM-20/21,FEDERAL,TLAXCALA,Distrito 3-ZACATELCO,DIPUTACION FEDERAL MR,C,MORENA,MORENA,CARLOS AUGUSTO PEREZ HERNANDEZ,04/04/2021,02/06/2021,05/04/2021 11:40:05 p.m.,ACTIVO,,1648189,,,74164,,,,24980,,,,99144
PREFO-CAM-20/21,FEDERAL,NAYARIT,Distrito 3-COMPOSTELA,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,CRISTIAN DE JESUS VAZQUEZ GUZMAN,04/04/2021,02/06/2021,05/04/2021 11:40:36 p.m.,ACTIVO,,1648189,,,67918.84,,2935.28,,,,,4815.81,75669.93
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 2-TANTOYUCA,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,SOLEDAD RAMIREZ MARTINEZ,04/04/2021,02/06/2021,05/04/2021 11:40:36 p.m.,ACTIVO,,1648189,,,56918.85,,2935.28,,,,,4815.81,64669.94
PREFO-CAM-20/21,FEDERAL,MORELOS,Distrito 1-CUERNAVACA,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,VIANEY NAJERA VAZQUEZ,04/04/2021,02/06/2021,05/04/2021 11:40:36 p.m.,ACTIVO,,1648189,,,77251.85,,5245.28,,102544,,,8727.81,193768.94
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 18-IZTAPALAPA,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,MOISES LUIS CAMPOS NERIA,04/04/2021,02/06/2021,05/04/2021 11:40:36 p.m.,ACTIVO,,1648189,,,57410.51,,3176.52,,,,,4815.81,65402.84
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 19-TLALNEPANTLA DE BAZ,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,CRHYSTOPHER DANIEL VILLANUEVA VAZQUEZ,04/04/2021,02/06/2021,05/04/2021 11:40:36 p.m.,ACTIVO,,1648189,,,57315.1,,3241.53,,,,,4815.81,65372.44
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 25-CHIMALHUACAN,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,JESUS GUSTAVO EMILIO RANGEL,04/04/2021,02/06/2021,05/04/2021 11:40:36 p.m.,ACTIVO,,1648189,,,57315.1,,3241.53,,,,,4815.81,65372.44
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 22-IZTAPALAPA,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,GUSTAVO ESTRADA HERNANDEZ,04/04/2021,02/06/2021,05/04/2021 11:40:36 p.m.,ACTIVO,,1648189,,,57410.51,,3029.02,,,,,4815.81,65255.34
PREFO-CAM-20/21,FEDERAL,BAJA CALIFORNIA SUR,Distrito 2-SAN JOSE DEL CABO,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,SUHEIDI YADIRA DIAZ PANTALEON,04/04/2021,02/06/2021,05/04/2021 11:41:54 p.m.,ACTIVO,,1648189,,,3430.95,2653.05,,,,33087.24,,,39171.24
PREFO-CAM-20/21,FEDERAL,HIDALGO,Distrito 2-IXMIQUILPAN,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,SILVIANA GUERRERO TREJO,04/04/2021,02/06/2021,05/04/2021 11:41:54 p.m.,ACTIVO,,1648189,,,3430.95,2653.05,,,,33087.24,,,39171.24
PREFO-CAM-20/21,FEDERAL,QUINTANA ROO,Distrito 4-CANCUN,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,IRIS JAQUELINE AVILA CALDERON,04/04/2021,02/06/2021,05/04/2021 11:41:54 p.m.,ACTIVO,,1648189,,,9930.95,2653.05,9720,,,33087.24,,4780,60171.24
PREFO-CAM-20/21,FEDERAL,TABASCO,Distrito 5-PARAISO,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,ALBERTO SANTOS MORALES,04/04/2021,02/06/2021,05/04/2021 11:41:54 p.m.,ACTIVO,,1648189,,,10237.01,2653.05,2165,,,33087.24,,,48142.3
PREFO-CAM-20/21,FEDERAL,JALISCO,Distrito 19-CIUDAD GUZMAN,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,CUITLAHUAC FERNANDO SANTILLAN OCAMPO,04/04/2021,02/06/2021,05/04/2021 11:41:54 p.m.,ACTIVO,,1648189,,,3430.95,2653.05,,,14406.9,33087.24,,,53578.14
PREFO-CAM-20/21,FEDERAL,COAHUILA,Distrito 1-PIEDRAS NEGRAS,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,BLANCA LUCIA ESTRADA MENDOZA,04/04/2021,02/06/2021,05/04/2021 11:41:54 p.m.,ACTIVO,,1648189,,,3780.95,2653.05,,,,33087.24,,,39521.24
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 37-CUAUTITLAN,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,BRENDA VAZQUEZ LOZA,04/04/2021,02/06/2021,05/04/2021 11:41:54 p.m.,ACTIVO,,1648189,,,5200.18,2653.05,,,14406.9,33087.24,,,55347.37
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 3-HEROICA CIUDAD DE HUAJUAPAN DE LEON,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,ARCELIA RODRIGUEZ CARREÑO,04/04/2021,02/06/2021,05/04/2021 11:43:35 p.m.,ACTIVO,,1648189,,,,,26494.88,,33134.03,,,89739.25,149368.16
PREFO-CAM-20/21,FEDERAL,YUCATAN,Distrito 3-MERIDA,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,PABLO GAMBOA MINER,04/04/2021,02/06/2021,06/04/2021 12:15:57 a.m.,ACTIVO,,1648189,,,94116.81,1432.08,54856.4,3950.61,129920,12024.14,,107628.21,403928.25
PREFO-CAM-20/21,FEDERAL,YUCATAN,Distrito 2-PROGRESO,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,MARIA ESTER ALONZO MORALES,04/04/2021,02/06/2021,06/04/2021 12:15:57 a.m.,ACTIVO,,1648189,,,76695.99,1432.08,55253.84,3950.61,209124.8,24992.93,,134853.21,506303.46
PREFO-CAM-20/21,FEDERAL,YUCATAN,Distrito 1-VALLADOLID,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,SANSON ISRAEL PALMA SANTOS,04/04/2021,02/06/2021,06/04/2021 12:15:57 a.m.,ACTIVO,,1648189,,503.44,108253.29,1432.08,66953.92,3950.61,86214.12,25688.52,,134117.21,427113.19
PREFO-CAM-20/21,FEDERAL,YUCATAN,Distrito 4-MERIDA,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,ANA GABRIELA CEJUDO VALENCIA,04/04/2021,02/06/2021,06/04/2021 12:15:57 a.m.,ACTIVO,,1648189,,138.04,84533.32,1432.08,9474.88,3950.61,358985.88,127603.99,,109212.77,695331.57
PREFO-CAM-20/21,FEDERAL,AGUASCALIENTES,Distrito 3-AGUASCALIENTES,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,LUIS FRANCISCO GERARDO PONCE MORAN,04/04/2021,02/06/2021,06/04/2021 12:15:57 a.m.,ACTIVO,,1648189,,,134356.49,1432.08,52530.11,39670.72,183281.49,15870.97,,64853.21,491995.07
PREFO-CAM-20/21,FEDERAL,COAHUILA,Distrito 3-MONCLOVA,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,CRISTINA AMEZCUA GONZALEZ,04/04/2021,02/06/2021,06/04/2021 12:15:57 a.m.,ACTIVO,,1648189,,,77894.45,16346.36,80542.74,3950.61,177684.71,3888.3,,242399.19,602706.36
PREFO-CAM-20/21,FEDERAL,AGUASCALIENTES,Distrito 2-AGUASCALIENTES,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,ROBERTO LAMAS DE ALBA,04/04/2021,02/06/2021,06/04/2021 12:15:57 a.m.,ACTIVO,,1648189,,,107494.55,1432.08,9263.42,3950.61,303363.2,24652.53,,74768.07,524924.46
PREFO-CAM-20/21,FEDERAL,COAHUILA,Distrito 4-SALTILLO,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,YERICO ABRAMO MASSO,04/04/2021,02/06/2021,06/04/2021 12:15:57 a.m.,ACTIVO,,1648189,,,81824.44,16346.36,221190.24,3950.61,187024.96,33888.3,,248555.19,792780.1
PREFO-CAM-20/21,FEDERAL,COAHUILA,Distrito 1-PIEDRAS NEGRAS,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,MARCOS VILLAREAL SUDAY,04/04/2021,02/06/2021,06/04/2021 12:15:57 a.m.,ACTIVO,,1648189,,,99084.64,16346.36,144952.48,3950.61,66433.88,11042.74,,270969.99,612780.7
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 3-AZCAPOTZALCO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,DAVID DANIEL RAZO URIBE,04/04/2021,02/06/2021,06/04/2021 12:44:28 a.m.,ACTIVO,,1648189,,,72410.51,,4062.62,,,,,4815.81,81288.94
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 3-AZCAPOTZALCO,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,WENDY GONZALEZ URRUTIA,04/04/2021,02/06/2021,06/04/2021 12:44:28 a.m.,ACTIVO,,1648189,,,102182.18,3702.89,350088,,38970.2,13987.31,,239540,748470.58
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 3-AZCAPOTZALCO,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,FABIANA AVILA ALCOCER,04/04/2021,02/06/2021,06/04/2021 12:44:28 a.m.,ACTIVO,,1648189,,,10131.99,2653.05,13803.39,,14406.9,33087.24,,,74082.57
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 3-AZCAPOTZALCO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JUSTO MONTESINOS LOPEZ,04/04/2021,02/06/2021,06/04/2021 12:44:28 a.m.,ACTIVO,,1648189,,348,1020.01,1039.09,116566.98,,55414.53,22173.32,,56568.86,253130.79
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 3-AZCAPOTZALCO,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,GABRIELA GEORGINA JIMENEZ GODOY,04/04/2021,02/06/2021,06/04/2021 12:44:28 a.m.,ACTIVO,,1648189,,,57785.78,,97299.41,18270,,44599.21,,19140,237094.4
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 3-AZCAPOTZALCO,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,FERNANDO ESPINO GONZALEZ,04/04/2021,02/06/2021,17/05/2021 09:56:41 p.m.,ACTIVO,,1648189,,,7249.99,845.83,26494.88,,,,,90480.69,125071.39
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 5-EL PUEBLITO,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,LETICIA REAL MEDINA,04/04/2021,02/06/2021,10/04/2021 12:31:03 a.m.,ACTIVO,,1648189,,,19886.11,2328.44,34806.2,,,,,61416.08,118436.83
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 2-SAN JUAN DEL RIO,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,YLSSE LORENA PONCE HERNANDEZ,04/04/2021,02/06/2021,06/04/2021 12:48:50 a.m.,ACTIVO,,1648189,,,,2328.44,74755,1856,,,,34429.08,113368.52
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 3-SANTIAGO DE QUERETARO,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,SANDRA EDITH LOPEZ OJEDA,04/04/2021,02/06/2021,06/04/2021 12:52:41 a.m.,ACTIVO,,1648189,,,22540.4,2328.44,12082,,,,,40502.08,77452.92
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 4-SANTIAGO DE QUERETARO,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,HUMBERTO GERARDO RUIZ LOPEZ,04/04/2021,02/06/2021,06/04/2021 12:52:41 a.m.,ACTIVO,,1648189,,,40500,2328.44,54211,,,,,14593,111632.44
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 1-CADEREYTA DE MONTES,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,JOCELYN HERNANDEZ DOMINGUEZ,04/04/2021,02/06/2021,06/04/2021 12:52:41 a.m.,ACTIVO,,1648189,,,,2328.44,,,,,,,2328.44
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 11-ECATEPEC DE MORELOS,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,ELISEO MENDOZA MOHEDANO,04/04/2021,02/06/2021,06/04/2021 12:52:41 a.m.,ACTIVO,,1648189,,,7500,,99999.54,,,,,136496.81,243996.35
PREFO-CAM-20/21,FEDERAL,GUERRERO,Distrito 2-IGUALA,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,LAZARO MAZON ALONSO,04/04/2021,02/06/2021,06/04/2021 12:55:22 a.m.,ACTIVO,,1648189,,,17484,679.73,168984.28,,,,,51113.68,238261.69
PREFO-CAM-20/21,FEDERAL,BAJA CALIFORNIA,Distrito 2-MEXICALI,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,MARIA TERESA BABUN VILLARREAL,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,31200,21146.66,182390.34,,232560,5309.48,,115007.75,587614.23
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 5-TEOTIHUACAN DE ARISTA,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,ANEL MARTINEZ PEREZ,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,40768,21146.66,290392.59,,62524,35309.48,,243310,693450.73
PREFO-CAM-20/21,FEDERAL,NUEVO LEON,Distrito 10-MONTERREY,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,CARMINA CANTU TREVIÑO,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,36640,32746.66,213440,,211569.07,28242.27,,268284.8,790922.8
PREFO-CAM-20/21,FEDERAL,YUCATAN,Distrito 5-TICUL,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,YESENIA DEL CARMEN POLANCO ROSS,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,,15586.62,24626.66,97991,,151380,28509.48,,64658.4,382752.16
